"species";"result";"ViltID";"Ankomstdatum";"coords.x1";"coords.x2"
"Slaguggla";"0";"VLT 157/18";"2018-02-01";"21.1504071137768";"64.7736437898101"
"Slaguggla";"0";"VLT 515/18";"2018-03-16";"16.7335293027283";"60.5133746617478"
"Ormvråk";"0";"VLT 42/17";"2017-01-10";"13.0725296124246";"56.0408364629383"
"Gräsand";"0";"VLT 855/17";"2017-02-08";"18.743821131933";"59.7678893124079"
"Stenknäck";"0";"VLT 2423/17, acc.nr20176256";"2017-09-14";"13.0081635128444";"59.4895912974399"
"Kungsörn";"0";"VLT 2893/17 Acc nr. 20176210";"2017-11-14";"13.8480521800206";"61.4694444180115"
"Kungsörn";"0";"VLT 2977/17";"2017-11-21";"19.5998841844588";"63.7275223252304"
"Stadsduva";"0";"VLT 3004/17";"2017-11-24";"18.563091789962";"57.6437156849902"
"Skata";"0";"VLT 284/18";"2018-02-22";"18.0093806378704";"59.7162391541179"
"Slaguggla";"0";"VLT 975/18";"2018-05-17";"22.1469487991495";"65.6189997331858"
"Tornfalk";"0";"VLT 1000/18";"2018-05-18";"15.9378633283516";"61.8177678005381"
"Gräsand";"0";"VLT 1234/18";"2018-06-13";"12.982368398155";"55.5818957789577"
"Kaja";"0";"VLT 1275/18";"2018-06-19";"17.6291946479323";"59.9018098592105"
"Större hackspett";"0";"VLT 1288/18";"2018-06-21";"13.1687028284545";"56.1391308444388"
"Lappuggla";"0";"VLT 2166/18";"2018-10-23";"16.7545499817739";"62.6945349206312"
"Sångsvan";"0";"VLT 2328/18";"2018-11-12";"17.666110672505";"59.9470194060139"
"Lappuggla";"0";"VLT 2383/18";"2018-11-20";"13.7898237857531";"60.7168259156061"
"Kaja";"0";"VLT 5/19";"2019-01-04";"11.9402844572619";"57.6855866702075"
"Duva (Släkte)";"0";"VLT 345/19";"2019-02-18";"16.3653759656336";"56.6641059376931"
"Havsörn";"0";"VLT 899/19";"2019-05-15";"15.29982535917";"59.4498363886904"
"Havsörn";"0";"VLT 1171/17";"2017-03-16";"18.6066694655387";"60.1300000554234"
"Hökuggla";"0";"VLT 1310/17";"2017-04-10";"20.3703563681841";"63.7049980148039"
"Kattuggla";"0";"VLT 1588/17";"2017-05-16";"15.105564119784";"60.8737567671331"
"Kaja";"0";"VLT 1836/17";"2017-06-28";"16.4910006599105";"59.3659081904589"
"Grönfink";"0";"VLT 2278/17";"2017-09-06";"17.1560887784356";"59.0603386904799"
"Bofink";"0";"VLT 2297/17";"2017-09-06";"17.2018413234108";"60.6687171807145"
"Havsörn";"0";"VLT 2427/17";"2017-09-14";"16.3278375655239";"58.478162762871"
"Havsörn";"0";"VLT 2928/17";"2017-11-15";"21.6858445666012";"65.4305635397599"
"Kungsörn";"0";"VLT 162/18";"2018-02-01";"13.5134988201237";"60.6483311399673"
"Gråsparv";"0";"VLT 213/18";"2018-02-13";"17.7654013314899";"59.7210760577763"
"Lappuggla";"0";"VLT 237/18";"2018-02-15";"17.2192686653007";"61.7253862549508"
"Sparvhök";"0";"VLT 502/18";"2018-03-16";"17.1016887491792";"60.7034996059807"
"Lappuggla";"0";"VLT 945/18";"2018-05-14";"19.2195731536919";"63.9292190247192"
"Fiskgjuse";"0";"VLT 1001/18";"2018-05-18";"16.4638588743923";"61.5739686117961"
"Lappuggla";"0";"VLT 1933/18";"2018-09-27";"16.1176756056893";"62.5236366480924"
"Havsörn";"0";"VLT 1991/18";"2018-10-03";"17.0029220536455";"58.7687815503307"
"Större hackspett";"0";"VLT 1995/18";"2018-10-03";"17.373323495979";"62.296151849219"
"Lappuggla";"0";"VLT 2381/18";"2018-11-20";"14.9858545879226";"61.1686355757025"
"Kaja";"0";"VLT 407/19";"2019-03-01";"18.0912031511708";"59.3342163118365"
"Havsörn";"0";"VLT 459/19";"2019-03-07";"16.7378625594609";"56.7874538957262"
"Havsörn";"0";"VLT 504/19";"2019-03-12";"15.7370439636279";"58.2634832857783"
"Knölsvan";"1";"VLT 283/17";"2017-02-01";"18.0807415564725";"59.327323149487"
"Stadsduva";"0";"VLT 886/17";"2017-02-14";"15.0381940106291";"59.5200778060493"
"Gråhakedopping";"0";"VLT 1404/17";"2017-04-21";"12.8526385568224";"55.4080966113067"
"Gräsand";"0";"VLT 1892/17";"2017-07-11";"16.638169247519";"59.0674960364171"
"Berguv";"0";"VLT 1968/17";"2017-07-25";"15.4199362754436";"60.4813920042511"
"Hökuggla";"0";"VLT 2693/17";"2017-10-12";"20.1081208748116";"63.8332172823101"
"Gråsiska";"0";"VLT 221/18";"2018-02-14";"13.9620230085614";"58.1743123602247"
"Röd glada";"0";"VLT 379/18";"2018-03-07";"14.2806851649737";"56.0436751349417"
"Stadsduva";"0";"VLT 630/18";"2018-03-28";"11.9297049963612";"57.7013505582257"
"Havsörn";"0";"VLT 509/18";"2018-03-16";"17.1360757702582";"61.0455051523542"
"Skrattmås";"0";"VLT 1116/18";"2018-05-24";"17.1201798710771";"61.7245138691331"
"Lärkfalk";"0";"VLT 1297/18";"2018-06-26";"17.0477702799338";"61.301940497875"
"Lärkfalk";"0";"VLT 1538/18";"2018-08-28";"16.5040439350382";"59.5658753207706"
"Havsörn";"0";"VLT 1532/18";"2018-08-28";"20.8702211505088";"66.1389649689781"
"Ormvråk";"0";"VLT 1566/18";"2018-08-29";"17.4150459980155";"60.4521418564244"
"Knubbsäl";"0";"VLT 2088/18";"2018-10-18";"12.8224601189091";"55.3893905394675"
"Kattuggla";"0";"VLT 2188/18";"2018-10-25";"17.5810362655835";"60.1665111472487"
"Havsörn";"0";"VLT 7/19";"2019-01-04";"18.0921671769816";"60.1558224370423"
"Koltrast";"0";"VLT 272/19";"2019-02-06";"14.3332995248897";"56.048455352324"
"Havsörn";"0";"VLT 643/19";"2019-04-02";"13.8413056883922";"59.3589175733404"
"Havsörn";"0";"VLT 713/19, 20196166";"2019-04-11";"17.2383103044618";"59.6284471234653"
"Havsörn";"0";"VLT 846/19";"2019-05-08";"16.960884439158";"60.7629213223279"
"Havsörn";"0";"VLT 69/17";"2017-01-11";"16.7071220628905";"57.5048925145646"
"Havsörn";"1";"VLT 105/17, 1";"2017-01-13";"16.7759007952336";"58.0622920359547"
"Havsörn";"0";"VLT 254/17";"2017-01-27";"17.6821976330277";"58.9301046488058"
"Pilgrimsfalk";"1";"VLT 970/17";"2017-02-28";"13.1508807922281";"55.373821125558"
"Kaja";"0";"VLT 1925/17";"2017-07-18";"11.9233398066711";"58.225279052527"
"Grönfink";"0";"VLT 2032/17";"2017-08-04";"18.2153815559575";"60.2613637646734"
"Gråsparv";"0";"VLT 2473/17";"2017-09-20";"11.4363003499409";"58.4426835084459"
"Lappuggla";"0";"VLT 2827/17";"2017-10-30";"13.9672720702849";"60.8181249069384"
"Stadsduva";"0";"VLT 2956/17";"2017-11-17";"18.7614359505272";"57.6910262887075"
"Kungsörn";"0";"VLT 91/18";"2018-01-23";"21.3203491075401";"65.7768717664439"
"Knölsvan";"0";"VLT 921/18";"2018-05-08";"13.8336003076497";"58.3460726922085"
"Kattuggla";"0";"VLT 1023/18";"2018-05-22";"15.7323843755536";"58.6922394888014"
"Storskarv";"0";"VLT 838/17";"2017-02-08";"13.1105024221055";"55.7962080059771"
"Grönfink";"0";"VLT 1536/17";"2017-05-12";"16.5667493022364";"56.3685567677254"
"Havsörn";"0";"VLT 2245/17";"2017-09-01";"23.6658216237988";"65.735008756536"
"Lappuggla";"0";"VLT 984/18";"2018-05-17";"22.161854311377";"65.5782581778788"
"Gröngöling";"0";"VLT 1396/18";"2018-07-24";"13.0069477110736";"58.5123289068779"
"Stadsduva";"0";"VLT 2010/18";"2018-10-04";"11.9722695237687";"57.8659767941465"
"Havsörn";"0";"VLT 520/19";"2019-03-13";"13.4039350833329";"55.5621344321011"
"Havsörn";"0";"VLT 715/19, 20196156";"2019-04-11";"17.4160849292368";"60.5901645727489"
"Lappuggla";"0";"VLT 865/19";"2019-05-09";"14.6504143339853";"61.1143834374833"
"Tornfalk";"0";"VLT 1563/2018";"2018-08-29";"11.8377698905959";"58.8251213489718"
"Ringduva";"0";"VLT 156/17";"2017-01-18";"12.8138764031804";"56.0314245479882"
"Gräsand";"0";"VLT 259/17";"2017-01-27";"17.0184679960662";"59.3620727669989"
"Sångsvan";"0";"VLT 324/17";"2017-02-07";"13.1105024221055";"55.7962080059771"
"Kråka";"1";"VLT 321/17";"2017-02-07";"18.0898548703726";"59.3329827531214"
"Duvhök";"0";"VLT 1054/17";"2017-03-08";"15.6857192409937";"60.8302064784824"
"Havsörn";"0";"VLT 1283/17";"2017-03-30";"17.513151440794";"58.746471287186"
"Grönfink";"0";"VLT 2277/17";"2017-09-06";"17.1560887784356";"59.0603386904799"
"Sparvhök";"0";"VLT 2719/17";"2017-10-17";"13.7516560037335";"55.6431514345993"
"Sparvhök";"0";"VLT 2717/17";"2017-10-17";"13.3437890736349";"55.3830363717448"
"Slaguggla";"0";"VLT 2748/17";"2017-10-18";"17.8797322387404";"60.4017302330053"
"Större hackspett";"0";"VLT 2938/17";"2017-11-16";"13.1894200929558";"58.277373834296"
"Ringduva";"0";"VLT 17/18";"2018-01-09";"13.8508726021782";"58.3886347135455"
"Slaguggla";"0";"VLT 256/18";"2018-02-20";"14.594492674108";"61.0487337691619"
"Havsörn";"0";"VLT 330/18";"2018-03-02";"16.5428395321495";"59.1007315792074"
"Gräsand";"0";"VLT 454/18";"2018-03-14";"12.9645854305519";"55.608442275313"
"Ormvråk";"0";"B, VLT 627/18";"2018-03-28";"13.0896986919986";"55.5695143127895"
"Havsörn";"0";"VLT 831/18";"2018-04-24";"16.1218358849691";"58.1763296923292"
"Sparvhök";"0";"VLT 974/18";"2018-05-17";"17.9127970981059";"62.621906035018"
"Ormvråk";"0";"VLT 1130/18";"2018-05-29";"14.7457369949085";"56.1783972929398"
"Större hackspett";"0";"VLT 1260/18";"2018-06-14";"15.045870074635";"58.5240684595386"
"Havsörn";"0";"VLT 1940/18";"2018-09-27";"18.5766749536319";"60.0083308671475"
"Knölsvan";"0";"VLT 2310/18";"2018-11-09";"12.9934040221776";"55.5895090297788"
"Havsörn";"0";"VLT 2549/18";"2018-12-07";"17.9000087309136";"58.9833350289428"
"Kungsörn";"0";"VLT 295/19";"2019-02-08";"15.9778262689222";"62.5175976451819"
"Kaja";"0";"VLT 951/17";"2017-02-27";"16.5488579286943";"59.598985767994"
"Kaja";"0";"VLT 954/17";"2017-02-27";"16.5488579286943";"59.598985767994"
"Havsörn";"0";"VLT 186/17, Accnr.20176006";"2017-01-19";"12.2001907536296";"58.8223498910124"
"Sparvhök";"0";"VLT 994/17";"2017-03-01";"20.3634756412246";"63.7169996068784"
"Kråka";"0";"VLT 1712/17";"2017-06-02";"17.6319925392747";"59.7876506485423"
"Kanadagås";"0";"VLT 1709/17";"2017-06-02";"22.6929801925704";"65.7770832041986"
"Grönfink";"0";"VLT 2041/17";"2017-08-04";"17.4236941540976";"60.4798653494738"
"Berguv";"0";"VLT 2082/17";"2017-08-15";"14.8065747933356";"56.8767778484429"
"Kattuggla";"0";"VLT 2792/17";"2017-10-25";"13.36336262033";"57.478470787489"
"Pilfink";"0";"VLT 3063/17";"2017-12-15";"17.9649217217057";"59.357740781885"
"Kungsörn";"0";"VLT 20/18";"2018-01-09";"16.2725306777349";"60.1029145859769"
"Havsörn";"0";"VLT 437/18";"2018-03-13";"15.7198327205447";"58.3352967332542"
"Bofink";"0";"VLT 612/18";"2018-03-28";"15.0906527872041";"56.2639153504346"
"Stadsduva";"0";"VLT 625/18, 3";"2018-03-28";"13.029882172707";"55.5829816964667"
"Stadsduva";"0";"VLT 628/18";"2018-03-28";"11.9641224079058";"57.6934137192167"
"Ejder";"0";"VLT 729/18";"2018-04-11";"11.6486950970883";"58.1061861673259"
"Havsörn";"0";"VLT 771/18";"2018-04-16";"19.8071245071548";"66.3392830218779"
"Gräsand";"0";"VLT 820/18";"2018-04-24";"17.9734674209954";"59.3830830360899"
"Kattuggla";"0";"VLT 863/18";"2018-04-25";"17.8371559681422";"59.9507906663711"
"Kattuggla";"0";"VLT 874/18";"2018-04-26";"14.2877144763777";"57.5025443014171"
"Duvhök";"0";"VLT 1128/18";"2018-05-29";"19.5824977140056";"66.634456775736"
"Havsörn";"0";"VLT 1199/18";"2018-05-31";"17.1535080848018";"61.4163347790791"
"Vit stork";"0";"VLT 1510/18";"2018-08-27";"17.7177717587739";"59.7222179778779"
"Röd glada";"0";"VLT 1775/18";"2018-09-12";"13.7105477402298";"55.4775885397814"
"Duvhök";"0";"VLT 2427/18";"2018-11-22";"17.5904877160229";"59.7642219889665"
"Gräsand";"0";"VLT 2612/18";"2018-12-17";"17.9653179001629";"59.3722811043981"
"Duvhök";"0";"VLT 393/19";"2019-02-26";"17.6424571206259";"59.9050643366173"
"Kaja";"0";"VLT 595/19";"2019-03-21";"17.6345960902611";"59.8625368763915"
"Kaja";"0";"VLT 178/17";"2017-01-19";"12.6346383138601";"56.1000472891228"
"Knölsvan";"1";"VLT 286/17";"2017-02-01";"18.0807415564725";"59.327323149487"
"Gräsand";"0";"VLT 856/17";"2017-02-08";"18.743821131933";"59.7678893124079"
"Ormvråk";"1";"VLT 887/17";"2017-02-14";"13.0356047669997";"55.5771896557811"
"Havsörn";"0";"VLT 1360/17";"2017-04-21";"17.860024015019";"60.5562316917936"
"Havsörn";"0";"VLT 1743/17, Acc nr.20176135";"2017-06-13";"18.7475630834491";"60.1664975131139"
"Ormvråk";"0";"VLT 43/17";"2017-01-10";"14.0524994650768";"55.5985922224447"
"Havsörn";"0";"VLT 2426/17";"2017-09-14";"18.202788244703";"65.7806792429514"
"Fiskgjuse";"0";"VLT 2561/17";"2017-09-26";"12.8717873439105";"56.1012513107888"
"Lappuggla";"0";"VLT 712/18";"2018-04-10";"15.6510234779974";"62.2663881714242"
"Lappuggla";"0";"VLT 713/18";"2018-04-10";"15.0934348252335";"60.6744495866342"
"Berguv";"0";"VLT 1669/18";"2018-09-05";"15.0348895701444";"58.5879801616324"
"Lappuggla";"0";"VLT 2167/18";"2018-10-23";"16.7083056473812";"62.78389303349"
"Koltrast";"0";"VLT 604/19";"2019-03-22";"16.1722488959031";"56.5088046930183"
"Tornfalk";"0";"VLT 809/19";"2019-05-02";"19.0880993950582";"63.6368735036475"
"Lappuggla";"0";"VLT 889/19";"2019-05-14";"16.2704221403082";"62.4810423531195"
"Knölsvan";"0";"VLT 456/18";"2018-03-14";"12.9183627590843";"55.5893897729069"
"Havsörn";"0";"VLT 597/18";"2018-03-27";"17.1906909149909";"58.8396285144285"
"Kattuggla";"0";"VLT 514/18";"2018-03-16";"16.7728736265922";"60.6118262213013"
"Hornuggla";"0";"VLT 1998/18";"2018-10-03";"17.0017705540534";"62.3420924770993"
"Havsörn";"2";"VLT 1050/19";"2019-06-07";"17.0775738435408";"59.0852200012127"
"Havsörn";"2";"VLT 1048/19";"2019-06-07";"15.5978397511251";"59.0638378964107"
"Kungsörn";"2";"VLT 1036/19";"2019-06-05";"18.6982631660792";"64.8937852660208"
"Gräsand";"2";"VLT 1028/19";"2019-06-04";"17.2926431512112";"60.7339129843864"
"Havsörn";"2";"VLT 1034/19";"2019-06-05";"17.7363036302501";"62.6777700478933"
"Jorduggla";"0";"VLT 824/18";"2018-04-24";"16.2692654157323";"58.5768918531613"
"Havsörn";"0";"VLT 832/18";"2018-04-24";"13.4501592225072";"55.6918533251597"
"Berguv";"0";"VLT 840/18";"2018-04-24";"13.7218168530144";"57.5975801495458"
"Gräsand";"0";"VLT 2081/18";"2018-10-17";"12.9905605342379";"55.5911060972876"
"Vigg";"0";"VLT 2084/18";"2018-10-17";"12.9905605342379";"55.5911060972876"
"Kråka";"0";"VLT 521/19";"2019-03-13";"13.0044489627385";"55.72824082225"
"Kungsörn";"2";"VLT 1035/19";"2019-06-05";"19.6510126576095";"64.3575139971237"
"Havsörn";"2";"VLT 1051/19";"2019-06-07";"15.4124981230794";"62.7550020045984"
"Havsörn";"2";"VLT 1052/19";"2019-06-07";"17.019198854877";"59.4835030397912"
"Slaguggla";"0";"VLT 845/19";"2019-05-08";"16.152218679696";"61.8158789199231"
"Lappuggla";"0";"VLT 888/19";"2019-05-14";"16.7887252020334";"59.9295408344891"
"Kungsörn";"0";"VLT 63/17";"2017-01-11";"22.3086770609972";"65.6029243546085"
"Råka";"0";"VLT 1442/17";"2017-04-27";"12.940239807047";"55.5853026427136"
"Domherre";"0";"VLT 1518/17";"2017-05-11";"22.1649373240065";"65.58409006375"
"Havsörn";"0";"VLT 1855/17";"2017-06-30";"20.1778647927469";"67.5891925253187"
"Grönfink";"0";"VLT 2504/17";"2017-09-22";"17.6922809049166";"63.1474892963774"
"Lappuggla";"0";"VLT 2535/17";"2017-09-22";"15.618643447967";"62.5193713940685"
"Fiskgjuse";"0";"VLT 2895/17, Acc nr. 20176369";"2017-11-14";"16.6969401532673";"59.1012198904728"
"Slaguggla";"0";"VLT 224/18";"2018-02-14";"16.1020549027774";"61.8270510712004"
"Sädesärla";"0";"VLT 908/18";"2018-05-04";"15.176687447241";"56.2145732951732"
"Kattuggla";"0";"VLT 1029/18";"2018-05-23";"17.2438442079329";"60.3921961491217"
"Havsörn";"0";"VLT 1384/18";"2018-07-17";"17.0629989811196";"58.6613672752812"
"Storskarv";"0";"VLT 67/17";"2017-01-11";"12.6075646433799";"56.1199722282854"
"Pilgrimsfalk";"1";"VLT 138/17";"2017-01-16";"18.3882100679327";"56.9887973876668"
"Havsörn";"0";"VLT 784/18";"2018-04-17";"17.3170585905825";"59.0366378795418"
"Tornfalk";"0";"VLT 1805/18";"2018-09-14";"15.4052612170418";"60.4621420094968"
"Stadsduva";"0";"VLT 1876/18";"2018-09-20";"12.2507358706071";"57.1049587091521"
"Gråtrut";"0";"VLT 75/19";"2019-01-22";"14.6803036606714";"56.1032701319907"
"Havsörn";"0";"VLT 639/19, Acc.nr20196238";"2019-04-02";"18.0739715119247";"59.0489508758192"
"Havsörn";"0";"VLT 712/19";"2019-04-11";"17.8913949556107";"58.96054856063"
"Fiskgjuse";"0";"VLT 2210/18";"2018-10-31";"17.8430238343516";"59.621172508176"
"Duvhök";"0";"VLT 56/19";"2019-01-17";"17.1876954019486";"59.1987886249397"
"Kaja";"0";"VLT 408/19";"2019-03-01";"18.0912031511708";"59.3342163118365"
"Ringduva";"2";"VLT 1025/19";"2019-05-31";"17.5697182600781";"59.85568266155"
"Kaja";"2";"VLT 1029/19";"2019-06-04";"12.9750642454279";"55.5952060091715"
